"Period","Date","Date2","Treatment","Site","choice","dung_density","Activity","Ind_Secs"
20,2018-05-30,2018-08-28,"WPC","Sidai","ZEBRA",0,"ddrink",1.32432432432432
20,2018-05-30,2018-08-28,"WPC","Sidai","ZEBRA",0,"dgraze",1.24774783783784
20,2018-05-30,2018-08-28,"WPC","Sidai","IMPALA",0.0495,"dcount",310.892891891892
20,2018-05-30,2018-08-28,"WPC","Sidai","IMPALA",0.0495,"ddrink",18.6149216216216
20,2018-05-30,2018-08-28,"WPC","Sidai","IMPALA",0.0495,"dgraze",169.760581081081
20,2018-05-30,2018-08-28,"WPC","Sidai","GIRAFFE",0,"dcount",98.4924972972973
20,2018-05-30,2018-08-28,"WPC","Sidai","GIRAFFE",0,"ddrink",11.0656918918919
20,2018-05-30,2018-08-28,"WPC","Sidai","GIRAFFE",0,"dgraze",12.8126135135135
21,2018-08-13,2018-11-11,"WPC","Sidai","ELEPHANT",0.888888888888889,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","ELEPHANT",0.888888888888889,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","ELEPHANT",0.888888888888889,"dgraze",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","BUFFALO",0,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","BUFFALO",0,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","BUFFALO",0,"dgraze",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","CATTLE",30.6666666666667,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","CATTLE",30.6666666666667,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","CATTLE",30.6666666666667,"dgraze",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","ZEBRA",0,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","ZEBRA",0,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","ZEBRA",0,"dgraze",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","IMPALA",0.341,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","IMPALA",0.341,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","IMPALA",0.341,"dgraze",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","GIRAFFE",0,"dcount",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","GIRAFFE",0,"ddrink",NA
21,2018-08-13,2018-11-11,"WPC","Sidai","GIRAFFE",0,"dgraze",NA
0,2016-09-23,2016-12-22,"WPC","Tangi","ELEPHANT",167.111111111111,"dcount",333.742228571429
0,2016-09-23,2016-12-22,"WPC","Tangi","ELEPHANT",167.111111111111,"ddrink",110.006977142857
0,2016-09-23,2016-12-22,"WPC","Tangi","ELEPHANT",167.111111111111,"dgraze",87.3809628571428
0,2016-09-23,2016-12-22,"WPC","Tangi","BUFFALO",7.11111111111111,"dcount",52.1228571428571
0,2016-09-23,2016-12-22,"WPC","Tangi","BUFFALO",7.11111111111111,"ddrink",0
0,2016-09-23,2016-12-22,"WPC","Tangi","BUFFALO",7.11111111111111,"dgraze",1.58775514285714
0,2016-09-23,2016-12-22,"WPC","Tangi","CATTLE",0,"dcount",4955.75330371429
0,2016-09-23,2016-12-22,"WPC","Tangi","CATTLE",0,"ddrink",1215.92557628571
0,2016-09-23,2016-12-22,"WPC","Tangi","CATTLE",0,"dgraze",2006.62136685714
0,2016-09-23,2016-12-22,"WPC","Tangi","ZEBRA",69,"dcount",2895.97308485714
0,2016-09-23,2016-12-22,"WPC","Tangi","ZEBRA",69,"ddrink",360.649751428571
0,2016-09-23,2016-12-22,"WPC","Tangi","ZEBRA",69,"dgraze",1178.95989428571
0,2016-09-23,2016-12-22,"WPC","Tangi","IMPALA",0,"dcount",6.12857142857143
0,2016-09-23,2016-12-22,"WPC","Tangi","IMPALA",0,"ddrink",0
0,2016-09-23,2016-12-22,"WPC","Tangi","IMPALA",0,"dgraze",0
0,2016-09-23,2016-12-22,"WPC","Tangi","GIRAFFE",0.833333333333333,"dcount",8.54285714285714
0,2016-09-23,2016-12-22,"WPC","Tangi","GIRAFFE",0.833333333333333,"ddrink",0
0,2016-09-23,2016-12-22,"WPC","Tangi","GIRAFFE",0.833333333333333,"dgraze",0
3,2017-01-10,2017-04-10,"WPC","Tangi","ELEPHANT",99.5555555555556,"dcount",945.576416666667
3,2017-01-10,2017-04-10,"WPC","Tangi","ELEPHANT",99.5555555555556,"ddrink",576.469416666667
3,2017-01-10,2017-04-10,"WPC","Tangi","ELEPHANT",99.5555555555556,"dgraze",16.55
3,2017-01-10,2017-04-10,"WPC","Tangi","BUFFALO",17.7777777777778,"dcount",88.47225
3,2017-01-10,2017-04-10,"WPC","Tangi","BUFFALO",17.7777777777778,"ddrink",39.722225
3,2017-01-10,2017-04-10,"WPC","Tangi","BUFFALO",17.7777777777778,"dgraze",0.833333333333333
3,2017-01-10,2017-04-10,"WPC","Tangi","CATTLE",322.666666666667,"dcount",18373.5266666667
3,2017-01-10,2017-04-10,"WPC","Tangi","CATTLE",322.666666666667,"ddrink",2167.73266666667
3,2017-01-10,2017-04-10,"WPC","Tangi","CATTLE",322.666666666667,"dgraze",4790.61433333333
3,2017-01-10,2017-04-10,"WPC","Tangi","ZEBRA",74,"dcount",3484.71508333333
3,2017-01-10,2017-04-10,"WPC","Tangi","ZEBRA",74,"ddrink",587.8875
3,2017-01-10,2017-04-10,"WPC","Tangi","ZEBRA",74,"dgraze",423.51075
3,2017-01-10,2017-04-10,"WPC","Tangi","IMPALA",0,"dcount",45
3,2017-01-10,2017-04-10,"WPC","Tangi","IMPALA",0,"ddrink",0.416666666666667
3,2017-01-10,2017-04-10,"WPC","Tangi","IMPALA",0,"dgraze",0.833333333333333
3,2017-01-10,2017-04-10,"WPC","Tangi","GIRAFFE",0,"dcount",1.25
3,2017-01-10,2017-04-10,"WPC","Tangi","GIRAFFE",0,"ddrink",0.416666666666667
3,2017-01-10,2017-04-10,"WPC","Tangi","GIRAFFE",0,"dgraze",0
6,2017-03-21,2017-06-19,"WPC","Tangi","ELEPHANT",92.4444444444444,"dcount",726.367254455446
6,2017-03-21,2017-06-19,"WPC","Tangi","ELEPHANT",92.4444444444444,"ddrink",264.855612871287
6,2017-03-21,2017-06-19,"WPC","Tangi","ELEPHANT",92.4444444444444,"dgraze",28.4772069306931
6,2017-03-21,2017-06-19,"WPC","Tangi","BUFFALO",53.3333333333333,"dcount",95.9100693069307
6,2017-03-21,2017-06-19,"WPC","Tangi","BUFFALO",53.3333333333333,"ddrink",8.74422475247525
6,2017-03-21,2017-06-19,"WPC","Tangi","BUFFALO",53.3333333333333,"dgraze",1.53960396039604
6,2017-03-21,2017-06-19,"WPC","Tangi","CATTLE",120.888888888889,"dcount",5016.75352475248
6,2017-03-21,2017-06-19,"WPC","Tangi","CATTLE",120.888888888889,"ddrink",921.100769306931
6,2017-03-21,2017-06-19,"WPC","Tangi","CATTLE",120.888888888889,"dgraze",1430.9819960396
6,2017-03-21,2017-06-19,"WPC","Tangi","ZEBRA",0,"dcount",2052.65225049505
6,2017-03-21,2017-06-19,"WPC","Tangi","ZEBRA",0,"ddrink",202.075247821782
6,2017-03-21,2017-06-19,"WPC","Tangi","ZEBRA",0,"dgraze",608.087894059406
6,2017-03-21,2017-06-19,"WPC","Tangi","IMPALA",0.055,"dcount",450.613594059406
6,2017-03-21,2017-06-19,"WPC","Tangi","IMPALA",0.055,"ddrink",23.0008861386139
6,2017-03-21,2017-06-19,"WPC","Tangi","IMPALA",0.055,"dgraze",103.820533663366
6,2017-03-21,2017-06-19,"WPC","Tangi","GIRAFFE",1.04166666666667,"dcount",78.2138613861386
6,2017-03-21,2017-06-19,"WPC","Tangi","GIRAFFE",1.04166666666667,"ddrink",6.98514851485149
6,2017-03-21,2017-06-19,"WPC","Tangi","GIRAFFE",1.04166666666667,"dgraze",0.841584158415842
8,2017-06-07,2017-09-05,"WPC","Tangi","ELEPHANT",77.3333333333333,"dcount",546.972313861386
8,2017-06-07,2017-09-05,"WPC","Tangi","ELEPHANT",77.3333333333333,"ddrink",209.380956435644
8,2017-06-07,2017-09-05,"WPC","Tangi","ELEPHANT",77.3333333333333,"dgraze",15.7101544554455
8,2017-06-07,2017-09-05,"WPC","Tangi","BUFFALO",7.11111111111111,"dcount",12.4158415841584
8,2017-06-07,2017-09-05,"WPC","Tangi","BUFFALO",7.11111111111111,"ddrink",4.02475247524752
8,2017-06-07,2017-09-05,"WPC","Tangi","BUFFALO",7.11111111111111,"dgraze",1.44059405940594
8,2017-06-07,2017-09-05,"WPC","Tangi","CATTLE",19.1111111111111,"dcount",3482.57312871287
8,2017-06-07,2017-09-05,"WPC","Tangi","CATTLE",19.1111111111111,"ddrink",460.257521782178
8,2017-06-07,2017-09-05,"WPC","Tangi","CATTLE",19.1111111111111,"dgraze",884.375844554455
8,2017-06-07,2017-09-05,"WPC","Tangi","ZEBRA",0,"dcount",836.535445544554
8,2017-06-07,2017-09-05,"WPC","Tangi","ZEBRA",0,"ddrink",67.9822475247525
8,2017-06-07,2017-09-05,"WPC","Tangi","ZEBRA",0,"dgraze",251.688595049505
8,2017-06-07,2017-09-05,"WPC","Tangi","IMPALA",0.0275,"dcount",204.979042574257
8,2017-06-07,2017-09-05,"WPC","Tangi","IMPALA",0.0275,"ddrink",10.4970297029703
8,2017-06-07,2017-09-05,"WPC","Tangi","IMPALA",0.0275,"dgraze",14.7970297029703
8,2017-06-07,2017-09-05,"WPC","Tangi","GIRAFFE",0,"dcount",43.2623762376238
8,2017-06-07,2017-09-05,"WPC","Tangi","GIRAFFE",0,"ddrink",2.65594059405941
8,2017-06-07,2017-09-05,"WPC","Tangi","GIRAFFE",0,"dgraze",0.841584158415842
9,2017-07-12,2017-10-10,"WPC","Tangi","ELEPHANT",60.4444444444444,"dcount",230.168446808511
9,2017-07-12,2017-10-10,"WPC","Tangi","ELEPHANT",60.4444444444444,"ddrink",77.663120212766
9,2017-07-12,2017-10-10,"WPC","Tangi","ELEPHANT",60.4444444444444,"dgraze",11.5035461702128
9,2017-07-12,2017-10-10,"WPC","Tangi","BUFFALO",0,"dcount",705.782542553191
9,2017-07-12,2017-10-10,"WPC","Tangi","BUFFALO",0,"ddrink",81.798585106383
9,2017-07-12,2017-10-10,"WPC","Tangi","BUFFALO",0,"dgraze",27.9539010638298
9,2017-07-12,2017-10-10,"WPC","Tangi","CATTLE",55.5555555555556,"dcount",2436.6549787234
9,2017-07-12,2017-10-10,"WPC","Tangi","CATTLE",55.5555555555556,"ddrink",239.39805
9,2017-07-12,2017-10-10,"WPC","Tangi","CATTLE",55.5555555555556,"dgraze",612.236706382979
9,2017-07-12,2017-10-10,"WPC","Tangi","ZEBRA",3,"dcount",740.579787234043
9,2017-07-12,2017-10-10,"WPC","Tangi","ZEBRA",3,"ddrink",32.2845744680851
9,2017-07-12,2017-10-10,"WPC","Tangi","ZEBRA",3,"dgraze",238.824919148936
9,2017-07-12,2017-10-10,"WPC","Tangi","IMPALA",0.066,"dcount",34.2056734042553
9,2017-07-12,2017-10-10,"WPC","Tangi","IMPALA",0.066,"ddrink",1.3031914893617
9,2017-07-12,2017-10-10,"WPC","Tangi","IMPALA",0.066,"dgraze",7.06737553191489
9,2017-07-12,2017-10-10,"WPC","Tangi","GIRAFFE",0,"dcount",51.4920212765957
9,2017-07-12,2017-10-10,"WPC","Tangi","GIRAFFE",0,"ddrink",2.77925531914894
9,2017-07-12,2017-10-10,"WPC","Tangi","GIRAFFE",0,"dgraze",0
12,2017-09-18,2017-12-17,"WPC","Tangi","ELEPHANT",0,"dcount",203.620102941176
12,2017-09-18,2017-12-17,"WPC","Tangi","ELEPHANT",0,"ddrink",47.5710779411765
12,2017-09-18,2017-12-17,"WPC","Tangi","ELEPHANT",0,"dgraze",13.5343138235294
12,2017-09-18,2017-12-17,"WPC","Tangi","BUFFALO",0,"dcount",974.054897058823
12,2017-09-18,2017-12-17,"WPC","Tangi","BUFFALO",0,"ddrink",113.074514705882
12,2017-09-18,2017-12-17,"WPC","Tangi","BUFFALO",0,"dgraze",57.0796573529412
12,2017-09-18,2017-12-17,"WPC","Tangi","CATTLE",36,"dcount",1667.29419117647
12,2017-09-18,2017-12-17,"WPC","Tangi","CATTLE",36,"ddrink",230.785539705882
12,2017-09-18,2017-12-17,"WPC","Tangi","CATTLE",36,"dgraze",424.865451470588
12,2017-09-18,2017-12-17,"WPC","Tangi","ZEBRA",1.25,"dcount",921.282892647059
12,2017-09-18,2017-12-17,"WPC","Tangi","ZEBRA",1.25,"ddrink",30.7340676470588
12,2017-09-18,2017-12-17,"WPC","Tangi","ZEBRA",1.25,"dgraze",292.505760294118
12,2017-09-18,2017-12-17,"WPC","Tangi","IMPALA",0,"dcount",22.4705882352941
12,2017-09-18,2017-12-17,"WPC","Tangi","IMPALA",0,"ddrink",1.65441176470588
12,2017-09-18,2017-12-17,"WPC","Tangi","IMPALA",0,"dgraze",5.85294117647059
12,2017-09-18,2017-12-17,"WPC","Tangi","GIRAFFE",0,"dcount",60.8786764705882
12,2017-09-18,2017-12-17,"WPC","Tangi","GIRAFFE",0,"ddrink",2.26838235294118
12,2017-09-18,2017-12-17,"WPC","Tangi","GIRAFFE",0,"dgraze",0
15,2018-01-20,2018-04-20,"WPC","Tangi","ELEPHANT",133.333333333333,"dcount",254.370689655172
15,2018-01-20,2018-04-20,"WPC","Tangi","ELEPHANT",133.333333333333,"ddrink",54.4120689655172
15,2018-01-20,2018-04-20,"WPC","Tangi","ELEPHANT",133.333333333333,"dgraze",4.54310344827586
15,2018-01-20,2018-04-20,"WPC","Tangi","BUFFALO",0,"dcount",230.045689655172
15,2018-01-20,2018-04-20,"WPC","Tangi","BUFFALO",0,"ddrink",16.751724137931
15,2018-01-20,2018-04-20,"WPC","Tangi","BUFFALO",0,"dgraze",7.30431034482759
15,2018-01-20,2018-04-20,"WPC","Tangi","CATTLE",116.444444444444,"dcount",644.276529310345
15,2018-01-20,2018-04-20,"WPC","Tangi","CATTLE",116.444444444444,"ddrink",76.2658051724138
15,2018-01-20,2018-04-20,"WPC","Tangi","CATTLE",116.444444444444,"dgraze",325.014368965517
15,2018-01-20,2018-04-20,"WPC","Tangi","ZEBRA",42,"dcount",334.137931034483
15,2018-01-20,2018-04-20,"WPC","Tangi","ZEBRA",42,"ddrink",22.1379310344828
15,2018-01-20,2018-04-20,"WPC","Tangi","ZEBRA",42,"dgraze",75.9425293103448
15,2018-01-20,2018-04-20,"WPC","Tangi","IMPALA",0.5445,"dcount",52.4712637931034
15,2018-01-20,2018-04-20,"WPC","Tangi","IMPALA",0.5445,"ddrink",7.26436724137931
15,2018-01-20,2018-04-20,"WPC","Tangi","IMPALA",0.5445,"dgraze",19.0172413793103
15,2018-01-20,2018-04-20,"WPC","Tangi","GIRAFFE",0.625,"dcount",29.651724137931
15,2018-01-20,2018-04-20,"WPC","Tangi","GIRAFFE",0.625,"ddrink",1.69655172413793
15,2018-01-20,2018-04-20,"WPC","Tangi","GIRAFFE",0.625,"dgraze",0
20,2018-05-28,2018-08-26,"WPC","Tangi","ELEPHANT",3.55555555555556,"dcount",509.36665862069
20,2018-05-28,2018-08-26,"WPC","Tangi","ELEPHANT",3.55555555555556,"ddrink",91.094824137931
20,2018-05-28,2018-08-26,"WPC","Tangi","ELEPHANT",3.55555555555556,"dgraze",42.2455945977011
20,2018-05-28,2018-08-26,"WPC","Tangi","BUFFALO",0,"dcount",3.06130229885057
20,2018-05-28,2018-08-26,"WPC","Tangi","BUFFALO",0,"ddrink",0.0574712643678161
20,2018-05-28,2018-08-26,"WPC","Tangi","BUFFALO",0,"dgraze",0.172413793103448
20,2018-05-28,2018-08-26,"WPC","Tangi","CATTLE",5.33333333333333,"dcount",738.520689655172
20,2018-05-28,2018-08-26,"WPC","Tangi","CATTLE",5.33333333333333,"ddrink",105.627313793103
20,2018-05-28,2018-08-26,"WPC","Tangi","CATTLE",5.33333333333333,"dgraze",238.063172413793
20,2018-05-28,2018-08-26,"WPC","Tangi","ZEBRA",5,"dcount",167.772724137931
20,2018-05-28,2018-08-26,"WPC","Tangi","ZEBRA",5,"ddrink",6.09822413793103
20,2018-05-28,2018-08-26,"WPC","Tangi","ZEBRA",5,"dgraze",56.853183908046
20,2018-05-28,2018-08-26,"WPC","Tangi","IMPALA",0,"dcount",6.49808390804598
20,2018-05-28,2018-08-26,"WPC","Tangi","IMPALA",0,"ddrink",0
20,2018-05-28,2018-08-26,"WPC","Tangi","IMPALA",0,"dgraze",0.344827586206897
20,2018-05-28,2018-08-26,"WPC","Tangi","GIRAFFE",0,"dcount",0.977011494252874
20,2018-05-28,2018-08-26,"WPC","Tangi","GIRAFFE",0,"ddrink",0
20,2018-05-28,2018-08-26,"WPC","Tangi","GIRAFFE",0,"dgraze",0
21,2018-08-14,2018-11-12,"WPC","Tangi","ELEPHANT",357.333333333333,"dcount",27.5714285714286
21,2018-08-14,2018-11-12,"WPC","Tangi","ELEPHANT",357.333333333333,"ddrink",0
21,2018-08-14,2018-11-12,"WPC","Tangi","ELEPHANT",357.333333333333,"dgraze",0
21,2018-08-14,2018-11-12,"WPC","Tangi","BUFFALO",0,"dcount",1.42857142857143
21,2018-08-14,2018-11-12,"WPC","Tangi","BUFFALO",0,"ddrink",0
21,2018-08-14,2018-11-12,"WPC","Tangi","BUFFALO",0,"dgraze",0
21,2018-08-14,2018-11-12,"WPC","Tangi","CATTLE",330.666666666667,"dcount",53.5714285714286
21,2018-08-14,2018-11-12,"WPC","Tangi","CATTLE",330.666666666667,"ddrink",1.42857142857143
21,2018-08-14,2018-11-12,"WPC","Tangi","CATTLE",330.666666666667,"dgraze",11.4285714285714
21,2018-08-14,2018-11-12,"WPC","Tangi","ZEBRA",57,"dcount",9.28571428571429
21,2018-08-14,2018-11-12,"WPC","Tangi","ZEBRA",57,"ddrink",0
21,2018-08-14,2018-11-12,"WPC","Tangi","ZEBRA",57,"dgraze",0.714285714285714
21,2018-08-14,2018-11-12,"WPC","Tangi","IMPALA",0,"dcount",1.42857142857143
21,2018-08-14,2018-11-12,"WPC","Tangi","IMPALA",0,"ddrink",0
21,2018-08-14,2018-11-12,"WPC","Tangi","IMPALA",0,"dgraze",0
21,2018-08-14,2018-11-12,"WPC","Tangi","GIRAFFE",0,"dcount",1.42857142857143
21,2018-08-14,2018-11-12,"WPC","Tangi","GIRAFFE",0,"ddrink",0
21,2018-08-14,2018-11-12,"WPC","Tangi","GIRAFFE",0,"dgraze",0
